parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"		"Biodiversité et gestion des espèces"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied politischer Beirat"	2021-01-29		"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	654	1	2021	"Bezahlt"	"Schweizerische Vereinigung für Qualitäts- und Management-Systeme (SQS)"	"CHE-106.270.366"	"Association Suisse pour Systèmes de Qualité et de Management (SQS)"	"Zollikofen"	"Verein"	0109	6	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Dienstleistungen allg."	"Wirtschaft"	"WAK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"		"Musique GPM"	"Aarau"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied des Ausschusses"	2021-11-02		"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1266	"0"	2021	"Ehrenamtlich"	"Auslandschweizer-Organisation"	"CHE-106.253.528"	"Organisation des Suisses de l'étranger"	"Bern"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278	"0"	2021	"Ehrenamtlich"	"Auslandschweizer"		"Suisses de l'étranger"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Generalsekretär"			"geschaeftsfuehrend"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	1353	6000	2021	"Part de revenu sur honoraires versés à son étude/Teil der Entschädigung geht an seine Kanzlei"	"Association Suisse des locataires - Section romande"			"Genève 1"	"Verein"			"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Mieter"	"Wirtschaft"	"WAK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1623				"Lateinische Konsumfragen"		"Latin Consommation"	"Lausanne"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Konsumentenschutz"	"Wirtschaft"	"WAK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1858				"Kultur"		"Culture"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Président"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1889	"0"	2021	"Ehrenamtlich"	"Parlamentarische Gruppe Schweiz - Armenien"		"Intergroupe parlementaire Suisse - Arménie"	"Schmitten FR"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2159	"0"	2021		"Fondazione per l'Istituto Svizzero di Roma"	"CHE-110.074.348"	"Fondation pour l'institut suisse de Rome"	"Lugano"	"Stiftung"	0110	7	"EinzelOrganisation"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2415				"Pfadibewegung Schweiz"		"Mouvement Scout de Suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2468	"0"	2021		"Centre international de formation à l'enseignement des droits de l'homme et de la paix"	"CHE-106.223.272"		"Genève"	"Stiftung"	0110	7	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2793				"Rock/Pop im Bundeshaus"		"Pop rock au Palais fédéral"	"St. Gallen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2855				"Mehrsprachigkeit CH"		"Plurilinguisme CH"	"Lenzburg"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturförderung"	"Kultur"	"WBK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	3318	"0"	2021	"Ehrenamtlich"	"Menschenrechte"		"Droits humains"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3470	"0"	2021		"Comité contre les magouilles immobilières"			"Genève 1"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Mieter"	"Wirtschaft"	"WAK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3496	"0"	2021	"Ehrenamtlich"	"Genf International"		"Genève internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Président"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3498	"0"	2021	"Ehrenamtlich"	"Gruppe für die Beziehungen zum kurdischen Volk"		"Intergroupe parlementaire Relations avec le peuple kurde"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3500	"0"	2021	"Ehrenamtlich"	"Suisse - Solidarité internationale"		"Suisse - Solidarité internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4958				"Raumentwicklung"		"Développement territorial"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Raumplanung"	"Umwelt"	"UREK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"		"Politique communale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4976				"Ernährungssouveränität"		"Souveraineté alimentaire"	"Lausanne"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4983				"Arbeit"		"Travail"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Arbeitnehmerorganisationen"	"Wirtschaft"	"WAK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"		"Croix-Rouge"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5151				"Italianità"		"Italianità"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5334				"Globale Gesundheit"		"Santé globale"	"Basel"	"Parlamentarische Gruppe"			"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Co-Präsident"	2021-11-03		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	5655	"0"	2021	"Ehrenamtlich"	"Parlamentarische Gruppe Schweiz - Griechenland"		"Intergroupe parlementaire Suisse - Grèce"	"Lausanne 6"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5840				"Migration"		"Migrations"	"Basel"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Migration"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"		"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7594				"Behindertenfragen"		"Pour les questions relatives aux personnes handicapées"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7598				"Gutes Hören"		"Bonne ouïe"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"						
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Generalsekretär"			"geschaeftsfuehrend"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	7748	"0"	2021	"Ehrenamtlich"	"Editions de l'ASLOCA Romande"	"CHE-268.291.892"		"Genève"	"Verein"	0109		"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Mieter"	"Wirtschaft"	"WAK"	"Buchhandel"	"Kommunikation"	"KVF"			
"Sommaruga, Carlo"	192	"Sommaruga"	"Carlo"		"SR"	"GE"	"SP"	"S"	"APF-V, APK-SR, BeK-V, Del F-V, EFTA/EU, GPK-SR, RK-SR"	2003-12-01		"M"	1959-07-08	1120	2632	"fr"	"fr"	"Mitglied"	2021-10-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8209				"Geschichte"		"Histoire"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"									
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1079	1	2021	"Bezahlt"	"Schweizer Wanderwege"	"CHE-107.142.860"	"Suisse Rando"	"Bern"	"Verein"	0109		"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"	"Breitensport"	"Sport"	"WBK"			
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"	"Landrat"			"taetig"		"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1936				"Kanton Uri"	"CHE-114.808.888"		"Altdorf UR"	"Staatlich"	0221		"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2020				"Bergbevölkerung"		"Montagne"	"Bern"	"Parlamentarische Gruppe"			"dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"		2021-06-19		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	5224	"0"	2021	"Ehrenamtlich"	"Fairmedia"	"CHE-175.399.933"		"Basel"	"Verein"	0109		"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Medien allgemein"	"Kommunikation"	"KVF"						
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7021				"CVP Altdorf"			"Altdorf"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"deklariert"	"0"		"tief"	7022				"Junge CVP Uri"			"Altdorf"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7023	"0"	2021	"Ehrenamtlich"	"Lungen Liga Uri"	"CHE-106.889.732"		"Altdorf"	"Verein"	0109		"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Patienten"	"Gesundheit"	"SGK"						
"Stadler, Simon"	419	"Stadler"	"Simon"		"NR"	"UR"	"M"	"M-E"	"RedK-V, WBK-NR"	2019-12-02		"M"	1988-05-02	4292	3184	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7031	"0"	2021	"Ehrenamtlich"	"Urner Kantonaler Schwingerverband"			"Flüelen"	"Verein"			"EinzelOrganisation,DachOrganisation,LeistungsErbringer"	"nie"	"Spitzensport"	"Sport"	"WBK"	"Breitensport"	"Sport"	"WBK"			
"Stark, Jakob"	384	"Stark"	"Jakob"		"SR"	"TG"	"SVP"	"V"	"BeK-V, FK-SR, UREK-SR, WBK-SR"	2019-10-20		"M"	1958-09-08	4241	3196	"de"	"de"		2021-02-13		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	234	1	2021	"Bezahlt"	"Axpo Holding AG"	"CHE-101.846.968"		"Baden"	"AG"	0106	3	"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Energieversorger"	"Energie"	"UREK"						
"Stark, Jakob"	384	"Stark"	"Jakob"		"SR"	"TG"	"SVP"	"V"	"BeK-V, FK-SR, UREK-SR, WBK-SR"	2019-10-20		"M"	1958-09-08	4241	3196	"de"	"de"	"Mitglied"	2021-05-03		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	459				"Inlandbanken"		"Banques domestiques"	"Bern"	"Parlamentarische Gruppe"			"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"						
"Stark, Jakob"	384	"Stark"	"Jakob"		"SR"	"TG"	"SVP"	"V"	"BeK-V, FK-SR, UREK-SR, WBK-SR"	2019-10-20		"M"	1958-09-08	4241	3196	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"		"Musique GPM"	"Aarau"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
